SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
10,Round 1,National Institute of Technology Puducherry,Digital Manufacturing and Smart Factories,G1,OBC-NCL,322,322
11,Round 1,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,G1,OPEN,420,380
12,Round 1,National Institute of Technology Raipur,Information Technology,G2,OBC-NCL,498,498
13,Round 1,National Institute of Technology Raipur,Industrial Engineering & Management,G1,OBC-NCL,335,334
14,Round 1,National Institute of Technology Raipur,Structural Engineering,G1,ST,282,282
15,Round 1,National Institute of Technology Raipur,Water Resources Development & Irrigation Engineering,G1,ST,304,304
16,Round 1,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,G1,OPEN,490,467
17,Round 1,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,G1,EWS,459,459
18,Round 1,"National Institute of Technology, Jamshedpur",Data Science and Engineering,G1,EWS,525,494
19,Round 1,"National Institute of Technology, Jamshedpur",Operations and Supply Chain Management,G1,OPEN,388,355
20,Round 1,"National Institute of Technology, Jamshedpur",Energy Systems Engineering,G1,SC,284,271
,,,,,,,
1,Round 1,"National Institute of Technology, Jamshedpur",Power Systems Engineering,G1,OBC-NCL,367,358
2,Round 1,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,G1,OBC-NCL,507,489
3,Round 1,"National Institute of Technology, Jamshedpur",Water Resources Engineering,G1,OBC-NCL,328,320
4,Round 1,"National Institute of Technology, Jamshedpur",Water Resources Engineering,G1,EWS,319,319
5,Round 1,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),G1,EWS,558,547
6,Round 1,"National Institute of Technology, Kurukshetra",Control System,G1,OPEN,429,414
7,Round 1,"National Institute of Technology, Kurukshetra",Machine Design,G1,ST,245,245
8,Round 1,"National Institute of Technology, Kurukshetra",Power Electronics & Drives,G1,SC,363,363
9,Round 1,"National Institute of Technology, Kurukshetra",Power System,G1,SC,314,297
10,Round 1,"National Institute of Technology, Kurukshetra",VLSI Design,G1,EWS,534,519
11,Round 1,"National Institute of Technology, Rourkela",Thermal Science and Energy Engineering,G2,OPEN,494,494
12,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,G1,OBC-NCL,448,434
13,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,G1,OBC-NCL,411,382
14,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,G1,SC,305,291
15,Round 1,Sant Longowal Institute of Engineering and Technology,Food Engineering & Technology,G1,ST,243,243
16,Round 1,Sant Longowal Institute of Engineering and Technology,Computer Science & Engineering,G1,OBC-NCL,364,349
17,Round 1,"School of Planning and Architecture, Bhopal",M.Arch. (Urban Design),G1,OBC-NCL,454,400
18,Round 1,"School of Planning and Architecture, Bhopal",M.Arch. (Urban Design),G1,EWS,450,365
19,Round 1,School of Planning & Architecture: Vijayawada,Master of Planning (Urban and Regional Planning),G1,ST,338,338
20,Round 1,"International Institute of Information Technology, Naya Raipur",Computer Science & Engineering,G1,SC,360,360
,,,,,,,
1,Round 1,"Punjab Engineering College, Chandigarh",Aerospace Engineering,G1,ST,258,258
2,Round 1,"Punjab Engineering College, Chandigarh",Healthcare Informatics,G1,OPEN,474,379
3,Round 1,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,G1,OBC-NCL,496,440
4,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Laser and Electro Optics,G1,OBC-NCL,355,342
5,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (UAVs),G1,EWS,404,404
6,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,G1,SC,311,288
7,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Signal Processing and communication),G1,OBC-NCL,355,354
8,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Signal Processing and communication),G1,OPEN,446,401
9,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),G1,ST,236,231
10,Round 1,"National Institute of Technology, Warangal",Materials Technology,G1,OPEN,408,376
11,Round 1,"National Institute of Technology, Warangal",Water Resources Engineering,G1,EWS,396,385
12,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Geotechnical Engineering,G1,OBC-NCL,362,352
13,Round 1,"National Institute of Technology, Rourkela",Thermal Science and Energy Engineering,G3,EWS,437,408
14,Round 1,"National Institute of Technology, Rourkela",Control & Automation,G1,ST,395,297
15,Round 1,"National Institute of Technology, Rourkela",Environmental Engineering,G1,ST,304,304
16,Round 1,"National Institute of Technology, Rourkela",Food Process Engineering,G1,OBC-NCL,423,414
17,Round 1,"National Institute of Technology, Rourkela",Industrial Design,G3,OBC-NCL,400,392
18,Round 1,"National Institute of Technology, Rourkela",Mining Engineering,G2,EWS,375,375
19,Round 1,"National Institute of Technology, Rourkela",Power System Engineering,G1,OBC-NCL,437,429
20,Round 1,"National Institute of Technology, Rourkela",Transportation Engineering,G1,OBC-NCL,454,421
,,,,,,,
1,Round 1,"National Institute of Technology, Rourkela",Water Resources Engineering,G1,OPEN,432,392
2,Round 1,"National Institute of Technology, Srinagar",Mechanical System Design,G1,OPEN,383,359
3,Round 1,"National Institute of Technology, Srinagar",Microelectronics,G1,ST,266,266
4,Round 1,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,G1,ST,289,289
5,Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,G2,EWS,396,396
6,Round 1,"National Institute of Technology, Tiruchirappalli",Manufacturing Technology,G1,OPEN,568,510
7,Round 1,"National Institute of Technology, Tiruchirappalli",Material Science & Engineering,G2,EWS,367,367
8,Round 1,"National Institute of Technology, Tiruchirappalli",Non Destructive Testing,G1,SC,306,281
9,Round 1,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,G1,EWS,505,486
10,Round 1,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,G1,EWS,530,467
11,Round 1,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G1,OPEN,797,765
12,Round 1,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,G1,EWS,459,453
13,Round 1,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,G1,ST,201,201
14,Round 1,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,G1,OPEN,490,429
15,Round 1,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,G1,OPEN-PwD,272,272
16,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Communication System,G1,EWS,400,400
17,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,G1,OBC-NCL,388,363
18,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Water Resource Engineering,G1,OBC-NCL,347,337
19,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,G1,SC,315,308
20,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,G1,SC,300,293
,,,,,,,
1,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,G1,ST,270,270
2,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Heat Power Engineering,G1,OBC-NCL,347,322
3,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Production & Industrial Engineering,G1,ST,236,236
4,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,G1,OPEN,468,398
5,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,G1,OPEN,602,501
6,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Geotechnical Engineering,G1,ST,271,271
7,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mechatronics,G1,OPEN,410,370
8,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Manufacturing Technology,G1,OBC-NCL,328,328
9,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Materials Engineering,G1,SC,253,246
10,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Renewable Energy Science and Technology,G1,OBC-NCL,349,292
11,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Structural Engineering,G1,EWS,370,355
12,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Transportation Engineering,G1,OPEN,436,392
13,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",VLSI Design,G1,SC,353,310
14,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",VLSI Design,G1,ST,246,246
15,Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information and Cyber Security,G1,OBC-NCL,527,501
16,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,G1,SC,360,330
17,Round 1,National Institute of Technology Uttarakhand,Structural Engineering,G1,OPEN,478,378
18,Round 1,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),G1,EWS,543,529
19,Round 1,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),G1,OPEN-PwD,231,231
20,Round 1,"National Institute of Technology, Warangal",Automobile Engineering,G1,OPEN,526,473
,,,,,,,
1,Round 1,"National Institute of Technology, Warangal",Environmental Engineering,G1,OPEN-PwD,222,222
2,Round 1,"National Institute of Technology, Warangal",Power Systems Engineering,G1,OPEN,494,468
3,Round 1,"National Institute of Technology, Warangal",Sustainable Energy Generation and Storage Technologies,G1,OBC-NCL,411,389
4,Round 1,"National Institute of Technology, Warangal",Sustainable Energy Generation and Storage Technologies,G1,OPEN,437,411
5,Round 1,"National Institute of Technology, Warangal",Materials Technology,G1,OBC-NCL,371,363
6,Round 1,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,G1,SC,322,314
7,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Control and Automation,G1,OPEN,437,405
8,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,G1,OPEN,586,465
9,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Power System,G1,SC,380,295
10,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,G1,EWS,494,489
11,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Geotechnical Engineering,G1,SC,316,301
12,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Production & Industrial Engineering,G1,SC,298,277
13,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,G1,ST,315,293
14,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Transportation Engineering,G1,EWS,407,385
15,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Water Resource Engineering,G1,ST,260,260
16,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,G1,OBC-NCL,613,591
17,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Environmental Engineering,G1,SC,264,264
18,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mechanics of fluids,G1,SC,243,215
19,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,G1,ST,266,252
20,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Communication Engineering,G1,EWS,390,385
,,,,,,,
1,Round 1,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. –PhD in ECE with specialization in Microelectronics,G1,OBC-NCL,360,360
2,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,G1,SC,463,443
3,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,G1,ST,328,291
4,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,G1,EWS,485,482
5,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,G1,SC,340,325
6,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Design,G1,SC,257,257
7,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,G1,ST,238,238
8,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Communication & Signal Processing,G1,EWS,362,362
9,Round 1,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,G1,SC,355,328
10,Round 1,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,G1,SC,364,342
11,Round 1,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,G1,ST,263,252
12,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,G1,SC,339,313
13,Round 1,"Indian Institute of Information Technology, Pune",Electronics and Communication Engineering,G1,EWS,350,350
14,Round 1,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,G1,SC,360,342
15,Round 1,"National Institute of Technology, Rourkela",Communication & Networks,G1,OPEN,624,547
16,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,G2,ST,260,260
17,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,G3,SC,274,267
18,Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,G1,OPEN,569,509
19,Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,G1,ST,310,306
