SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
12,Round 2,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,Group 1,EWS,534,534
13,Round 2,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,Group 1,OPEN,793,544
14,Round 2,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,Group 1,SC,458,422
15,Round 2,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,Group 1,ST,299,299
16,Round 2,Motilal Nehru National Institute of Technology Allahabad,Thermal Engineering,Group 1,OBC,577,556
17,Round 2,Motilal Nehru National Institute of Technology Allahabad,Thermal Engineering,Group 1,EWS,536,487
18,Round 2,Motilal Nehru National Institute of Technology Allahabad,Thermal Engineering,Group 1,OPEN,725,580
19,Round 2,Motilal Nehru National Institute of Technology Allahabad,Thermal Engineering,Group 1,SC,354,317
20,Round 2,Motilal Nehru National Institute of Technology Allahabad,Power System,Group 1,OBC,532,517
,,,,,,,
1,Round 2,Motilal Nehru National Institute of Technology Allahabad,Power System,Group 1,EWS,528,521
2,Round 2,Motilal Nehru National Institute of Technology Allahabad,Power System,Group 1,OPEN,633,539
3,Round 2,Motilal Nehru National Institute of Technology Allahabad,Power System,Group 1,SC,396,309
4,Round 2,Motilal Nehru National Institute of Technology Allahabad,Power System,Group 1,ST,281,237
5,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Aided Design & Manufacturing,Group 1,OBC,471,415
6,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Aided Design & Manufacturing,Group 1,EWS,392,348
7,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Aided Design & Manufacturing,Group 1,OPEN,578,474
8,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Aided Design & Manufacturing,Group 1,SC,445,445
9,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,OBC,611,597
10,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,EWS,638,633
11,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,OPEN,796,650
12,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,SC,481,477
13,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,ST,348,277
14,Round 2,National Institute of Technology Agartala,Artificial Intelligence,Group 1,OBC,500,330
15,Round 2,National Institute of Technology Agartala,Artificial Intelligence,Group 1,EWS,396,396
16,Round 2,National Institute of Technology Agartala,Artificial Intelligence,Group 1,OPEN,571,562
17,Round 2,National Institute of Technology Agartala,Artificial Intelligence,Group 1,SC,348,308
18,Round 2,National Institute of Technology Agartala,Automotive Engineering,Group 1,OPEN,556,505
19,Round 2,National Institute of Technology Agartala,Biotechnology & Biochemical Engineering,Group 1,OBC,355,311
20,Round 2,National Institute of Technology Agartala,Biotechnology & Biochemical Engineering,Group 1,OPEN,502,458
,,,,,,,
1,Round 2,National Institute of Technology Agartala,Chemical Engineering,Group 1,OPEN,438,355
2,Round 2,National Institute of Technology Agartala,Chemical Engineering,Group 1,SC,195,195
3,Round 2,National Institute of Technology Agartala,Communication Engineering,Group 1,OBC,340,305
4,Round 2,National Institute of Technology Agartala,Communication Engineering,Group 1,OPEN,479,369
5,Round 2,National Institute of Technology Agartala,Environmental Engineering,Group 1,OBC,372,350
6,Round 2,National Institute of Technology Agartala,Environmental Engineering,Group 1,OPEN,410,400
7,Round 2,National Institute of Technology Agartala,Environmental Engineering,Group 1,SC,293,293
8,Round 2,National Institute of Technology Agartala,Environmental Engineering,Group 1,ST,251,251
9,Round 2,National Institute of Technology Agartala,Geotechnical Engineering,Group 1,OBC,378,357
10,Round 2,National Institute of Technology Agartala,Geotechnical Engineering,Group 1,EWS,321,321
11,Round 2,National Institute of Technology Agartala,Geotechnical Engineering,Group 1,OPEN,436,407
12,Round 2,National Institute of Technology Agartala,Geotechnical Engineering,Group 1,SC,283,281
13,Round 2,National Institute of Technology Agartala,Geotechnical Engineering,Group 1,ST,310,310
14,Round 2,National Institute of Technology Agartala,Hydro Informatics Engineering,Group 1,OBC,339,335
15,Round 2,National Institute of Technology Agartala,Hydro Informatics Engineering,Group 1,OPEN,405,382
16,Round 2,National Institute of Technology Agartala,Hydro Informatics Engineering,Group 1,SC,253,253
17,Round 2,National Institute of Technology Agartala,Hydro Informatics Engineering,Group 1,ST,198,198
18,Round 2,National Institute of Technology Agartala,Instrumentation Engineering,Group 1,OBC,324,324
19,Round 2,National Institute of Technology Agartala,Instrumentation Engineering,Group 1,OPEN,413,368
20,Round 2,National Institute of Technology Agartala,Instrumentation Engineering,Group 1,SC,213,213
,,,,,,,
1,Round 2,National Institute of Technology Agartala,Integrated Energy System,Group 1,OPEN,381,369
2,Round 2,National Institute of Technology Agartala,Integrated Energy System,Group 1,SC,241,241
3,Round 2,National Institute of Technology Agartala,Machine Design,Group 1,OBC,362,362
4,Round 2,National Institute of Technology Agartala,Machine Design,Group 1,OPEN,395,395
5,Round 2,National Institute of Technology Agartala,Material Science & Engineering,Group 1,OPEN,375,354
6,Round 2,National Institute of Technology Agartala,Power Electronics & Drives,Group 1,OBC,379,350
7,Round 2,National Institute of Technology Agartala,Power Electronics & Drives,Group 1,OPEN,430,407
8,Round 2,National Institute of Technology Agartala,Power Electronics & Drives,Group 1,SC,294,251
9,Round 2,National Institute of Technology Agartala,Power System Engineering,Group 1,OBC,354,347
10,Round 2,National Institute of Technology Agartala,Power System Engineering,Group 1,OPEN,464,396
11,Round 2,National Institute of Technology Agartala,Power System Engineering,Group 1,SC,252,241
12,Round 2,National Institute of Technology Agartala,Seismic Science and Engineering,Group 1,OBC,336,336
13,Round 2,National Institute of Technology Agartala,Seismic Science and Engineering,Group 1,OPEN,404,386
14,Round 2,National Institute of Technology Agartala,Seismic Science and Engineering,Group 1,SC,235,235
15,Round 2,National Institute of Technology Agartala,Structural Engineering,Group 1,OBC,414,386
16,Round 2,National Institute of Technology Agartala,Structural Engineering,Group 1,EWS,378,378
17,Round 2,National Institute of Technology Agartala,Structural Engineering,Group 1,OPEN,483,421
18,Round 2,National Institute of Technology Agartala,Structural Engineering,Group 1,SC,300,300
19,Round 2,National Institute of Technology Agartala,Structural Engineering,Group 1,ST,269,269
20,Round 2,National Institute of Technology Agartala,Thermal Science & Engineering,Group 1,OPEN,407,358
,,,,,,,
1,Round 2,National Institute of Technology Agartala,Transportation Engineering,Group 1,OBC,382,364
2,Round 2,National Institute of Technology Agartala,Transportation Engineering,Group 1,EWS,371,371
3,Round 2,National Institute of Technology Agartala,Transportation Engineering,Group 1,OPEN,486,418
4,Round 2,National Institute of Technology Agartala,Transportation Engineering,Group 1,SC,343,325
5,Round 2,National Institute of Technology Agartala,Transportation Engineering,Group 1,ST,286,253
6,Round 2,National Institute of Technology Agartala,VLSI Design,Group 1,OBC,449,374
7,Round 2,National Institute of Technology Agartala,VLSI Design,Group 1,EWS,369,354
8,Round 2,National Institute of Technology Agartala,VLSI Design,Group 1,OPEN,583,455
9,Round 2,National Institute of Technology Agartala,VLSI Design,Group 1,SC,265,251
10,Round 2,National Institute of Technology Agartala,Water Resources Engineering,Group 1,OBC,353,353
11,Round 2,National Institute of Technology Agartala,Water Resources Engineering,Group 1,OPEN,389,389
12,Round 2,National Institute of Technology Agartala,Computer Science & Engineering,Group 1,OBC,441,353
13,Round 2,National Institute of Technology Agartala,Computer Science & Engineering,Group 1,EWS,435,435
14,Round 2,National Institute of Technology Agartala,Computer Science & Engineering,Group 1,OPEN,580,468
15,Round 2,National Institute of Technology Agartala,Computer Science & Engineering,Group 1,SC,304,299
16,Round 2,National Institute of Technology Calicut,M.Plan. (Urban Planning),Group 1,OBC,561,531
17,Round 2,National Institute of Technology Calicut,M.Plan. (Urban Planning),Group 1,EWS,543,543
18,Round 2,National Institute of Technology Calicut,M.Plan. (Urban Planning),Group 1,OPEN,692,574
19,Round 2,National Institute of Technology Calicut,M.Plan. (Urban Planning),Group 1,SC,457,370
20,Round 2,National Institute of Technology Calicut,M.Plan. (Urban Planning),Group 1,ST,271,271
,,,,,,,
1,Round 2,National Institute of Technology Calicut,Chemical Engineering,Group 1,OBC,398,345
2,Round 2,National Institute of Technology Calicut,Chemical Engineering,Group 1,OPEN,450,406
3,Round 2,National Institute of Technology Calicut,Chemical Engineering,Group 1,SC,227,227
4,Round 2,National Institute of Technology Calicut,Environmental Geotechnology,Group 1,OBC,506,479
5,Round 2,National Institute of Technology Calicut,Environmental Geotechnology,Group 1,EWS,476,460
6,Round 2,National Institute of Technology Calicut,Environmental Geotechnology,Group 1,OPEN,538,520
7,Round 2,National Institute of Technology Calicut,Environmental Geotechnology,Group 1,SC,357,339
8,Round 2,National Institute of Technology Calicut,Environmental Geotechnology,Group 1,ST,325,292
9,Round 2,National Institute of Technology Calicut,Energy Engineering & Management,Group 1,OBC,495,478
10,Round 2,National Institute of Technology Calicut,Energy Engineering & Management,Group 1,EWS,508,430
11,Round 2,National Institute of Technology Calicut,Energy Engineering & Management,Group 1,OPEN,625,514
12,Round 2,National Institute of Technology Calicut,Energy Engineering & Management,Group 1,SC,368,251
13,Round 2,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,OBC,645,607
14,Round 2,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,EWS,646,644
15,Round 2,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,OPEN,677,650
16,Round 2,National Institute of Technology Calicut,Machine Design,Group 1,EWS,617,590
17,Round 2,National Institute of Technology Calicut,Machine Design,Group 1,OPEN,709,655
18,Round 2,National Institute of Technology Calicut,Machine Design,Group 1,SC,378,365
19,Round 2,National Institute of Technology Calicut,Machine Design,Group 1,ST,252,252
20,Round 2,National Institute of Technology Calicut,Manufacturing Technology,Group 1,OBC,583,560
,,,,,,,
1,Round 2,National Institute of Technology Calicut,Manufacturing Technology,Group 1,EWS,560,525
2,Round 2,National Institute of Technology Calicut,Manufacturing Technology,Group 1,OPEN,644,611
3,Round 2,National Institute of Technology Calicut,Manufacturing Technology,Group 1,SC,324,276
4,Round 2,National Institute of Technology Calicut,Microelectronics & VLSI Design,Group 1,OBC,672,645
5,Round 2,National Institute of Technology Calicut,Microelectronics & VLSI Design,Group 1,EWS,666,664
6,Round 2,National Institute of Technology Calicut,Microelectronics & VLSI Design,Group 1,OPEN,713,684
7,Round 2,National Institute of Technology Calicut,Microelectronics & VLSI Design,Group 1,SC,463,452
8,Round 2,National Institute of Technology Calicut,Microelectronics & VLSI Design,Group 1,ST,336,336
9,Round 2,National Institute of Technology Calicut,Materials Science & Technology,Group 1,OBC,476,411
10,Round 2,National Institute of Technology Calicut,Materials Science & Technology,Group 1,EWS,389,377
11,Round 2,National Institute of Technology Calicut,Materials Science & Technology,Group 1,OPEN,567,487
12,Round 2,National Institute of Technology Calicut,Materials Science & Technology,Group 1,SC,325,252
13,Round 2,National Institute of Technology Calicut,Nanotechnology,Group 1,OBC,410,388
14,Round 2,National Institute of Technology Calicut,Nanotechnology,Group 1,OPEN,552,478
15,Round 2,National Institute of Technology Calicut,Nanotechnology,Group 1,SC,270,270
16,Round 2,National Institute of Technology Calicut,Offshore Structures,Group 1,OBC,461,421
17,Round 2,National Institute of Technology Calicut,Offshore Structures,Group 1,EWS,417,417
18,Round 2,National Institute of Technology Calicut,Offshore Structures,Group 1,OPEN,555,474
19,Round 2,National Institute of Technology Calicut,Offshore Structures,Group 1,SC,318,304
20,Round 2,National Institute of Technology Calicut,Power Electronics,Group 1,OBC,611,589
,,,,,,,
1,Round 2,National Institute of Technology Calicut,Power Electronics,Group 1,EWS,622,615
2,Round 2,National Institute of Technology Calicut,Power Electronics,Group 1,OPEN,657,630
3,Round 2,National Institute of Technology Calicut,Power Electronics,Group 1,SC,426,377
4,Round 2,National Institute of Technology Calicut,Power Electronics,Group 1,ST,313,301
5,Round 2,National Institute of Technology Calicut,Power Systems,Group 1,OBC,574,552
6,Round 2,National Institute of Technology Calicut,Power Systems,Group 1,EWS,570,536
7,Round 2,National Institute of Technology Calicut,Power Systems,Group 1,OPEN,637,577
8,Round 2,National Institute of Technology Calicut,Power Systems,Group 1,SC,388,339
9,Round 2,National Institute of Technology Calicut,Power Systems,Group 1,ST,297,297
10,Round 2,National Institute of Technology Calicut,Signal Processing,Group 1,OBC,596,574
11,Round 2,National Institute of Technology Calicut,Signal Processing,Group 1,EWS,619,619
12,Round 2,National Institute of Technology Calicut,Signal Processing,Group 1,OPEN,646,630
13,Round 2,National Institute of Technology Calicut,Signal Processing,Group 1,SC,430,355
14,Round 2,National Institute of Technology Calicut,Signal Processing,Group 1,ST,286,286
15,Round 2,National Institute of Technology Calicut,Structural Engineering,Group 1,OBC,601,577
16,Round 2,National Institute of Technology Calicut,Structural Engineering,Group 1,EWS,544,526
17,Round 2,National Institute of Technology Calicut,Structural Engineering,Group 1,OPEN,651,608
18,Round 2,National Institute of Technology Calicut,Structural Engineering,Group 1,SC,425,382
19,Round 2,National Institute of Technology Calicut,Structural Engineering,Group 1,ST,332,332
20,Round 2,National Institute of Technology Calicut,Telecommunication,Group 1,OBC,585,536
,,,,,,,
1,Round 2,National Institute of Technology Calicut,Telecommunication,Group 1,EWS,560,551
