SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
20,Special Round 1,"National Institute of Technology, Warangal",Additive Manufacturing,Group 1,OBC-NCL,455,423
,,,,,,,
1,Special Round 1,"National Institute of Technology, Warangal",Additive Manufacturing,Group 1,EWS,395,395
2,Special Round 1,"National Institute of Technology, Warangal",Additive Manufacturing,Group 1,OPEN,496,457
3,Special Round 1,"National Institute of Technology, Warangal",Additive Manufacturing,Group 1,SC,247,247
4,Special Round 1,"National Institute of Technology, Warangal",Automobile Engineering,Group 1,OBC-NCL,519,476
5,Special Round 1,"National Institute of Technology, Warangal",Automobile Engineering,Group 1,EWS,472,461
6,Special Round 1,"National Institute of Technology, Warangal",Automobile Engineering,Group 1,OPEN,594,532
7,Special Round 1,"National Institute of Technology, Warangal",Automobile Engineering,Group 1,SC,341,315
8,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (Guided Missiles),Group 1,OBC-NCL,346,318
9,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (Guided Missiles),Group 1,OPEN,448,433
10,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (Guided Missiles),Group 1,SC,344,344
11,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 1,OBC-NCL,449,411
12,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 2,OBC-NCL,507,498
13,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 1,EWS,398,398
14,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 1,OPEN,490,468
15,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 2,OPEN,663,562
16,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 1,SC,289,289
17,Special Round 1,University of Hyderabad,Artificial Intelligence,Group 1,SC,267,267
18,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,Group 1,SC,240,240
19,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Chemical Engineering,Group 1,OPEN,508,508
20,Special Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,SC,293,293
,,,,,,,
1,Special Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 2,SC,342,342
2,Special Round 1,"National Institute of Technology, Warangal",Chemical Engineering,Group 1,OBC-NCL,324,319
3,Special Round 1,"National Institute of Technology, Warangal",Chemical Engineering,Group 1,OPEN,361,350
4,Special Round 1,"National Institute of Technology, Warangal",Chemical Engineering,Group 1,SC,245,245
5,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,Group 1,OBC-NCL,340,329
6,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 2,OPEN,404,364
7,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 2,SC,277,277
8,Special Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,OBC-NCL,377,356
9,Special Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,EWS,377,335
10,Special Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,OPEN,398,387
11,Special Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 2,OPEN,499,499
12,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,OBC-NCL,332,328
13,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,OPEN,464,382
14,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,SC,267,260
15,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,OBC-NCL,377,333
16,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,OPEN,536,407
17,Special Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Communication Engineering & Signal Processing,Group 1,OPEN,400,354
18,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,OBC-NCL,505,478
19,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,EWS,519,519
20,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,OPEN,545,528
,,,,,,,
1,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,SC,337,323
2,Special Round 1,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,OBC-NCL,479,458
3,Special Round 1,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,EWS,452,444
4,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,Group 1,SC,306,279
5,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,OBC-NCL,436,427
6,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,EWS,406,385
7,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,OPEN,492,462
8,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,ST,249,249
9,Special Round 1,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,OPEN,575,522
10,Special Round 1,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,SC,350,330
11,Special Round 1,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,ST,305,305
12,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,Group 1,OBC-NCL,396,371
13,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,Group 1,EWS,368,326
14,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,Group 1,OPEN,460,442
15,Special Round 1,National Institute of Technology Patna,Control System Engineering,Group 1,OBC-NCL,342,316
16,Special Round 1,National Institute of Technology Patna,Control System Engineering,Group 1,OPEN,414,371
17,Special Round 1,National Institute of Technology Patna,Control System Engineering,Group 1,SC,271,271
18,Special Round 1,"National Institute of Technology, Kurukshetra",Control System,Group 1,OBC-NCL,321,321
19,Special Round 1,"National Institute of Technology, Kurukshetra",Control System,Group 1,OPEN,453,396
20,Special Round 1,"National Institute of Technology, Kurukshetra",Control System,Group 1,SC,283,283
,,,,,,,
1,Special Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,OBC-NCL,446,429
2,Special Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,EWS,449,446
3,Special Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,OPEN,512,477
4,Special Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,SC,328,293
5,Special Round 1,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,OBC-NCL,565,547
6,Special Round 1,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,EWS,583,574
7,Special Round 1,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,OPEN,635,596
8,Special Round 1,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,SC,416,352
9,Special Round 1,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,ST,341,341
10,Special Round 1,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,OPEN,350,350
11,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Control and Instrumentation Engineering,Group 2,OPEN,450,450
12,Special Round 1,"National Institute of Technology, Rourkela",Cryogenics & Vacuum Technology,Group 1,OPEN,538,370
13,Special Round 1,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,OBC-NCL,425,387
14,Special Round 1,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,EWS,412,362
15,Special Round 1,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,OPEN,458,426
16,Special Round 1,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,SC,329,329
17,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,OBC-NCL,487,429
18,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,EWS,479,462
19,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,OPEN,533,487
20,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,SC,326,313
,,,,,,,
1,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,OBC-NCL,397,350
2,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,EWS,392,321
3,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,OPEN,462,405
4,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,SC,254,250
5,Special Round 1,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,EWS,554,545
6,Special Round 1,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,OPEN,596,554
7,Special Round 1,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,SC,371,346
8,Special Round 1,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,OBC-NCL,350,320
9,Special Round 1,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,EWS,346,346
10,Special Round 1,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,OPEN,417,387
11,Special Round 1,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,OBC-NCL,546,493
12,Special Round 1,Malaviya National Institute of Technology Jaipur,Civil Engineering (Disaster Assessment and Mitigation),Group 1,SC,265,265
13,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Digital Communication,Group 1,OBC-NCL,329,329
14,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Digital Communication,Group 1,OPEN,383,371
15,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Digital Communication,Group 1,SC,250,250
16,Special Round 1,"National Institute of Technology, Andhra Pradesh",Computer Science and Data Analytics,Group 1,OPEN,429,359
17,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Design Engineering,Group 1,OPEN,407,407
18,Special Round 1,Malaviya National Institute of Technology Jaipur,Design Engineering,Group 1,OBC-NCL,414,377
19,Special Round 1,Malaviya National Institute of Technology Jaipur,Design Engineering,Group 1,EWS,339,337
20,Special Round 1,Malaviya National Institute of Technology Jaipur,Design Engineering,Group 1,OPEN,514,488
,,,,,,,
1,Special Round 1,Malaviya National Institute of Technology Jaipur,Design Engineering,Group 1,SC,252,252
2,Special Round 1,National Institute of Technology Patna,Design Engineering,Group 1,OPEN,384,352
3,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,Group 1,OBC-NCL,419,381
4,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,Group 1,EWS,362,362
5,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,Group 1,OPEN,522,420
6,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,Group 1,SC,290,290
7,Special Round 1,National Institute of Technology Patna,Design Engineering,Group 1,OBC-NCL,344,327
8,Special Round 1,"National Institute of Technology, Silchar",Design & Manufacturing,Group 1,OBC-NCL,326,326
9,Special Round 1,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,OBC-NCL,578,539
10,Special Round 1,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,EWS,578,565
11,Special Round 1,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,OPEN,680,600
12,Special Round 1,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,SC,389,350
13,Special Round 1,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,ST,270,270
14,Special Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 1,OBC-NCL,362,322
15,Special Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 1,OPEN,416,364
16,Special Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 1,SC,298,241
17,Special Round 1,National Institute of Technology Raipur,Energy and Environment,Group 1,SC,281,281
18,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,OBC-NCL,499,460
19,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,EWS,504,495
20,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,OPEN,565,512
,,,,,,,
1,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,SC,326,311
2,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,ST,240,240
3,Special Round 1,"Punjab Engineering College, Chandigarh",Aerospace Engineering,Group 1,OPEN,404,404
4,Special Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Environmental  Planning),Group 1,OBC-NCL,314,314
5,Special Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Environmental  Planning),Group 1,OPEN,448,429
6,Special Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Environmental  Planning),Group 3,OPEN,429,411
7,Special Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Environmental  Planning),Group 1,SC,126,126
8,Special Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 1,OBC-NCL,441,412
9,Special Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 1,EWS,454,429
10,Special Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 1,OPEN,500,471
11,Special Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 2,OPEN,412,394
12,Special Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 1,SC,317,250
13,Special Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,OBC-NCL,434,410
14,Special Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,EWS,486,482
15,Special Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,OPEN,602,486
16,Special Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,SC,350,318
17,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Electrical Drives,Group 1,OPEN,621,410
18,Special Round 1,Malaviya National Institute of Technology Jaipur,Earthquake Engineering,Group 1,SC,277,277
19,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Electronics and Communication Engineering,Group 1,OPEN,362,354
20,Special Round 1,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,OBC-NCL,346,336
,,,,,,,
1,Special Round 1,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,EWS,333,321
2,Special Round 1,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,OPEN,441,355
3,Special Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,OBC-NCL,325,325
4,Special Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,EWS,321,321
5,Special Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,OPEN,400,367
6,Special Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,SC,271,271
7,Special Round 1,"Indian Institute of Information Technology, Pune",Electronics and Communication Engineering,Group 1,OPEN,396,383
8,Special Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,Group 1,OBC-NCL,326,326
9,Special Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,Group 1,EWS,306,306
10,Special Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,Group 1,OPEN,364,362
11,Special Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,Group 1,SC,265,265
12,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,OBC-NCL,392,337
13,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,EWS,351,326
14,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,OPEN,429,395
15,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,SC,287,258
16,Special Round 1,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,OBC-NCL,412,350
17,Special Round 1,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,EWS,366,366
18,Special Round 1,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,OPEN,562,427
19,Special Round 1,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,SC,257,250
20,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Efficient & Sustainable Architecture,Group 1,OBC-NCL,399,399
,,,,,,,
1,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Efficient & Sustainable Architecture,Group 1,OPEN,508,508
2,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Efficient & Sustainable Architecture,Group 1,SC,278,169
3,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Efficient & Sustainable Architecture,Group 1,ST,266,266
4,Special Round 1,"National Institute of Technology, Jamshedpur",Energy Systems Engineering,Group 1,SC,286,286
5,Special Round 1,National Institute of Technology Calicut,Environmental Geotechnology,Group 1,OBC-NCL,392,371
6,Special Round 1,National Institute of Technology Calicut,Environmental Geotechnology,Group 1,EWS,323,323
7,Special Round 1,National Institute of Technology Calicut,Environmental Geotechnology,Group 1,OPEN,429,406
8,Special Round 1,National Institute of Technology Calicut,Environmental Geotechnology,Group 1,SC,273,264
9,Special Round 1,"National Institute of Technology, Srinagar",Electrical Power and Energy System,Group 1,ST,260,260
10,Special Round 1,"National Institute of Technology, Jamshedpur",Embedded Systems Engineering,Group 1,OBC-NCL,408,354
11,Special Round 1,"National Institute of Technology, Jamshedpur",Embedded Systems Engineering,Group 1,EWS,392,392
12,Special Round 1,"National Institute of Technology, Jamshedpur",Embedded Systems Engineering,Group 1,OPEN,467,421
13,Special Round 1,"National Institute of Technology, Jamshedpur",Embedded Systems Engineering,Group 1,SC,292,275
14,Special Round 1,National Institute of Technology Calicut,Energy Engineering & Management,Group 1,OBC-NCL,378,359
15,Special Round 1,National Institute of Technology Calicut,Energy Engineering & Management,Group 1,OPEN,427,387
16,Special Round 1,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,OBC-NCL,531,511
17,Special Round 1,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,EWS,550,547
18,Special Round 1,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,OPEN,579,554
19,Special Round 1,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,SC,367,342
20,Special Round 1,"National Institute of Technology, Warangal",Engineering Structures,Group 1,OBC-NCL,515,494
,,,,,,,
1,Special Round 1,"National Institute of Technology, Warangal",Engineering Structures,Group 1,EWS,542,490
2,Special Round 1,"National Institute of Technology, Warangal",Engineering Structures,Group 1,OPEN,582,545
3,Special Round 1,"National Institute of Technology, Warangal",Engineering Structures,Group 1,SC,368,356
4,Special Round 1,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,OBC-NCL,391,330
5,Special Round 1,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,EWS,434,434
6,Special Round 1,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,OPEN,548,434
7,Special Round 1,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,SC,293,289
8,Special Round 1,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,ST,264,264
9,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Environmental Engineering,Group 1,OBC-NCL,330,322
10,Special Round 1,"National Institute of Advanced manufacturing Technology, Hatia, Ranchi",Environmental Engineering,Group 1,OBC-NCL,339,339
11,Special Round 1,"National Institute of Advanced manufacturing Technology, Hatia, Ranchi",Environmental Engineering,Group 1,ST,245,245
12,Special Round 1,"Punjab Engineering College, Chandigarh",Environmental Engineering,Group 1,OPEN,357,357
13,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,Group 1,OBC-NCL,332,318
14,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,Group 1,OPEN,389,352
15,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,Group 1,SC,269,250
16,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,Group 1,OBC-NCL,386,350
17,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,Group 1,OPEN,417,389
18,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,Group 1,SC,249,249
19,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 3,SC,264,264
20,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,ST,277,277
,,,,,,,
1,Special Round 1,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,OBC-NCL,416,406
2,Special Round 1,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,EWS,392,385
3,Special Round 1,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,OPEN,489,449
4,Special Round 1,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,SC,333,303
5,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 2,OBC-NCL,302,302
6,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,EWS,519,465
7,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,OPEN,565,559
8,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 2,OPEN,382,382
9,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 3,OPEN,524,524
10,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,SC,430,430
11,Special Round 1,National Institute of Technology Patna,Environmental Engineering,Group 1,OPEN,458,442
12,Special Round 1,National Institute of Technology Patna,Environmental Engineering,Group 1,SC,260,260
13,Special Round 1,"National Institute of Technology, Kurukshetra",Environmental Engineering,Group 1,OBC-NCL,326,326
14,Special Round 1,"National Institute of Technology, Kurukshetra",Environmental Engineering,Group 1,OPEN,430,375
15,Special Round 1,"National Institute of Technology, Kurukshetra",Environmental Engineering,Group 1,SC,289,251
16,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,OBC-NCL,548,466
17,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Environmental Engineering,Group 1,SC,297,297
18,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,OBC-NCL,449,419
19,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,EWS,458,432
20,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,OPEN,510,469
,,,,,,,
1,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,SC,432,372
2,Special Round 1,National Institute of Technology Patna,Environmental Engineering,Group 1,OBC-NCL,403,361
3,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Environmental Engineering,Group 1,EWS,332,332
4,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Environmental Engineering,Group 1,OPEN,515,368
5,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Environmental Engineering,Group 1,SC,284,284
6,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Environmental Engineering,Group 1,OBC-NCL,382,350
7,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Environmental Engineering,Group 1,EWS,366,352
8,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Environmental Engineering,Group 1,OPEN,429,426
9,Special Round 1,"National Institute of Technology, Manipur",Environmental and Water Resources Engineering,Group 1,OPEN,422,422
10,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 2,OBC-NCL,545,492
11,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 3,OBC-NCL,471,432
12,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 3,EWS,435,435
13,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 2,OPEN,590,550
14,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 3,OPEN,521,514
15,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 4,OPEN,364,364
16,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 2,SC,312,294
17,Special Round 1,School of Planning & Architecture: Vijayawada,Environmental Planning & Management,Group 1,OBC-NCL,326,290
18,Special Round 1,School of Planning & Architecture: Vijayawada,Environmental Planning & Management,Group 1,OPEN,472,417
19,Special Round 1,National Institute of Technology Durgapur,Fluid Mechanics and Heat Transfer,Group 1,OPEN,487,351
20,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Fluids Engineering,Group 1,OPEN,382,353
,,,,,,,
1,Special Round 1,"National Institute of Technology, Rourkela",Food Process Engineering,Group 1,OBC-NCL,335,335
2,Special Round 1,"National Institute of Technology, Rourkela",Food Process Engineering,Group 1,EWS,374,374
3,Special Round 1,"National Institute of Technology, Rourkela",Food Process Engineering,Group 1,OPEN,484,409
4,Special Round 1,"National Institute of Technology, Rourkela",Food Process Engineering,Group 1,SC,287,279
5,Special Round 1,National Institute of Technology Sikkim,Electrical Engineering (Specialization in Control Power and Electric Drives),Group 1,SC,260,260
6,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Geotechnical Engineering,Group 1,OBC-NCL,344,322
7,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Geotechnical Engineering,Group 1,OPEN,508,357
8,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Geotechnical Engineering,Group 1,SC,253,253
9,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Geotechnical Engineering,Group 1,OBC-NCL,375,359
10,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Geotechnical Engineering,Group 1,EWS,352,352
11,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Geotechnical Engineering,Group 1,OPEN,462,416
12,Special Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Geotechnical Engineering,Group 1,EWS,339,339
13,Special Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Geotechnical Engineering,Group 1,OPEN,417,396
14,Special Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Geotechnical Engineering,Group 1,SC,319,319
15,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Geotechnical Engineering,Group 1,OBC-NCL,356,336
16,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Geotechnical Engineering,Group 1,OPEN,392,361
17,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Geotechnical Engineering,Group 1,SC,273,267
18,Special Round 1,"National Institute of Technology, Andhra Pradesh",Geotechnical Engineering,Group 1,OBC-NCL,344,344
19,Special Round 1,"National Institute of Technology, Andhra Pradesh",Geotechnical Engineering,Group 1,OPEN,369,364
20,Special Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Geotechnical Engineering,Group 1,OBC-NCL,326,323
,,,,,,,
1,Special Round 1,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,Group 1,EWS,465,455
